2025-06-28 22:13:50,527 [Worker-224: Launching mavenrun-84d49179-c69e-4846-805b-10d684605a82] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\guice-5.1.0.jar
2025-06-28 22:13:50,527 [Worker-224: Launching mavenrun-84d49179-c69e-4846-805b-10d684605a82] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\httpclient-4.5.14.jar
2025-06-28 22:13:50,527 [Worker-224: Launching mavenrun-84d49179-c69e-4846-805b-10d684605a82] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\httpcore-4.4.16.jar
2025-06-28 22:13:50,528 [Worker-224: Launching mavenrun-84d49179-c69e-4846-805b-10d684605a82] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\jansi-2.4.1.jar
2025-06-28 22:13:50,528 [Worker-224: Launching mavenrun-84d49179-c69e-4846-805b-10d684605a82] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\jcl-over-slf4j-1.7.36.jar
2025-06-28 22:13:50,528 [Worker-224: Launching mavenrun-84d49179-c69e-4846-805b-10d684605a82] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-artifact-3.9.9.jar
2025-06-28 22:13:50,528 [Worker-224: Launching mavenrun-84d49179-c69e-4846-805b-10d684605a82] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-builder-support-3.9.9.jar
2025-06-28 22:13:50,528 [Worker-224: Launching mavenrun-84d49179-c69e-4846-805b-10d684605a82] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-compat-3.9.9.jar
2025-06-28 22:13:50,528 [Worker-224: Launching mavenrun-84d49179-c69e-4846-805b-10d684605a82] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-core-3.9.9.jar
2025-06-28 22:13:50,528 [Worker-224: Launching mavenrun-84d49179-c69e-4846-805b-10d684605a82] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-embedder-3.9.9.jar
2025-06-28 22:13:50,528 [Worker-224: Launching mavenrun-84d49179-c69e-4846-805b-10d684605a82] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-model-3.9.9.jar
2025-06-28 22:13:50,528 [Worker-224: Launching mavenrun-84d49179-c69e-4846-805b-10d684605a82] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-model-builder-3.9.9.jar
2025-06-28 22:13:50,528 [Worker-224: Launching mavenrun-84d49179-c69e-4846-805b-10d684605a82] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-plugin-api-3.9.9.jar
2025-06-28 22:13:50,528 [Worker-224: Launching mavenrun-84d49179-c69e-4846-805b-10d684605a82] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-repository-metadata-3.9.9.jar
2025-06-28 22:13:50,528 [Worker-224: Launching mavenrun-84d49179-c69e-4846-805b-10d684605a82] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-api-1.9.22.jar
2025-06-28 22:13:50,528 [Worker-224: Launching mavenrun-84d49179-c69e-4846-805b-10d684605a82] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-connector-basic-1.9.22.jar
